event_type,product_id,category_id,brand,price,user_id,main_category,sub_category,year,month,day,weekday
2,0.046147548090348676,1.1239083974601272e-07,1389,18.70962319235745,0.9861676215849076,2,42,2019,10,20,6
2,0.24101879524346514,3.9199733237182954e-08,1230,17.936833611315013,0.9417363799321288,7,97,2019,10,31,3
2,0.5777721951615766,0.07718738263362823,1230,4.769696007084728,0.82619157432375,7,97,2019,10,8,1
2,0.09061202628637291,2.1313141473910946e-08,1373,6.000833275470999,0.8208058931823483,2,60,2019,10,15,1
2,0.1418670585043287,1.8777495114363774e-08,823,11.310614483749324,0.951248020681569,7,97,2019,10,10,3
2,0.5452921154830259,0.017510346150299227,1244,5.888123640006212,0.839430342628519,0,12,2019,10,10,3
2,0.43248002155795473,9.279097312742124e-08,1230,17.107600650003494,0.8275218481919295,7,97,2019,10,29,1
2,0.005235588758902364,5.4687738781922235e-08,819,22.68898411123777,0.883325292746292,4,74,2019,10,23,2
2,7.13515787331663e-05,2.782358876629587e-08,1520,20.256110189273755,0.9800936685430757,7,97,2019,10,16,2
2,0.16922105546455316,2.323200831710892e-08,1478,7.689603370785778,0.8291123571724306,2,63,2019,10,28,0
2,0.6752136478920275,0.3040278766458968,1019,2.479919353527449,0.9620110449309316,7,97,2019,10,13,6
0,6.594978216400635e-05,2.782358876629587e-08,1230,15.17563837207516,0.8992883197441792,7,97,2019,10,11,4
2,0.43247446591274913,9.148888580057246e-08,1230,16.086640419926095,0.8492787408171296,7,97,2019,10,5,5
2,0.7435859306857875,0.7462301382115584,1021,28.275607862608364,0.9153194379102503,7,97,2019,10,21,0
2,0.2444318246776495,3.563613404367061e-09,1230,3.3541019662496847,0.9360319145197715,7,97,2019,10,16,2
2,0.07351089562881152,8.943295526364636e-08,1478,5.107837115648853,0.9759233048327356,7,97,2019,10,11,4
2,0.04445141815621777,9.464131167646883e-08,1230,20.6082507748717,0.8447124918022364,2,69,2019,10,17,3
2,0.23419887322626198,4.009063658827472e-08,1230,18.976564494133285,0.9966462580299469,8,71,2019,10,29,1
2,0.07349298080980998,8.943295526364636e-08,1103,4.849742261192857,0.8716592731114639,7,97,2019,10,3,3
2,0.8683740469247915,0.6751708349073517,1230,12.396370436543108,0.9269691207200836,7,97,2019,10,19,5
2,0.3111013962344965,3.2483693956919524e-08,1334,28.275607862608364,0.8227005225369395,5,109,2019,10,3,3
0,6.653098812397715e-05,2.782358876629587e-08,1230,16.85022255045909,0.8361988840551651,7,97,2019,10,21,0
2,6.312922382884292e-05,2.782358876629587e-08,1230,28.275607862608364,0.8483649395797894,7,97,2019,10,16,2
2,7.237723630959189e-05,2.782358876629587e-08,1230,14.103545653487284,0.9867446021909612,7,97,2019,10,25,4
2,6.447967297113291e-05,2.782358876629587e-08,1230,13.9663882231592,0.8226755184143191,7,97,2019,10,31,3
2,6.803528590273306e-05,2.782358876629587e-08,1520,18.21455461986375,0.8595344920164378,7,97,2019,10,16,2
2,0.26323633324954854,4.92052585343572e-08,1373,6.609084656743322,0.9465302968381812,7,97,2019,10,8,1
2,0.0034184996079252954,0.9750979724031907,1230,10.682228231974824,0.8393524600082207,7,101,2019,10,14,0
2,7.174474747079565e-05,2.782358876629587e-08,1230,25.361979418018617,0.9452189905825721,7,97,2019,10,15,1
2,0.47385786874919833,1.1074609673755731e-07,1230,8.258934555982387,0.8415836904846423,1,86,2019,10,28,0
2,0.4222179756199827,1.0409858930415794e-07,1230,4.39089968002003,0.8226064893420941,7,97,2019,10,17,3
2,0.20855215167916558,4.0570352410895794e-08,1230,12.58213018530646,0.8760691848308138,8,15,2019,10,24,3
2,0.08034775809031858,1.4254446512040886e-08,1230,4.810405388322278,0.8328233541086174,3,3,2019,10,16,2
2,0.6307648793512156,0.8100435131615633,1454,8.168231142664855,0.9606697357237186,7,97,2019,10,7,0
1,0.044444460778991036,9.464131167646883e-08,1230,18.29207478663916,0.8422874743866555,2,69,2019,10,26,5
2,0.24101534219629117,3.9199733237182954e-08,826,19.451478092936792,0.8285722774363522,7,97,2019,10,17,3
2,0.2341949757274716,4.009063658827472e-08,1230,20.294087809014723,0.8234406152985758,8,71,2019,10,29,1
2,0.19657122330315896,3.310047347326872e-08,1230,5.045790324617146,0.8334675478450295,7,97,2019,10,2,2
2,0.0034126875483255666,0.9750979724031907,1230,11.33225485064645,0.8968734829111122,7,101,2019,10,5,5
1,0.4737646193812085,1.0492096080838564e-07,983,7.156814934033156,0.9900762834606496,1,89,2019,10,23,2
2,0.740167208852054,0.390601882740107,1230,5.62672195865408,0.9836072267009652,1,49,2019,10,17,3
2,6.309503524296045e-05,2.782358876629587e-08,1520,8.615683373940804,0.8548850489175825,7,97,2019,10,14,0
2,0.07007590002819875,9.11462194608248e-09,1347,16.035897230900428,0.8342138035009483,7,24,2019,10,25,4
2,0.576061364135517,0.07111074739823664,1230,11.886547017532047,0.9792197049461646,7,97,2019,10,17,3
2,0.04614778741044984,1.1239083974601272e-07,1389,18.287153961182696,0.8383192456266184,2,42,2019,10,16,2
2,0.08888591296242457,5.482476694851357e-10,1015,5.052722038663912,0.9670506827179786,2,40,2019,10,21,0
2,0.06501501494314713,1.9873990453334045e-08,1520,5.022947341949744,0.9011895975745774,7,8,2019,10,17,3
2,0.18973721558857293,2.9331268081023154e-08,837,13.024208229293633,0.8443216518892789,9,95,2019,10,13,6
2,0.3025534292382428,2.5767658229369772e-08,1230,14.571547618561318,0.9948877977081203,7,97,2019,10,27,6
2,0.04786198601221873,1.1396705446031774e-07,1373,6.805145112339633,0.8310554781614732,2,46,2019,10,24,3
2,7.001822388381582e-05,2.782358876629587e-08,1230,28.275607862608364,0.9935108148883474,7,97,2019,10,26,5
2,0.6649513626339544,0.2733336344416273,1230,6.316644678941502,0.8486370015955478,1,115,2019,10,1,1
2,6.907803777209467e-05,2.782358876629587e-08,997,9.732933781753578,0.8235714961489826,7,97,2019,10,31,3
2,0.02050764716613547,6.805128549558503e-08,1309,28.275607862608364,0.9786292344862473,7,97,2019,10,13,6
2,0.2649449420175259,3.4608156340709684e-08,1025,7.906958960308319,0.941637510877442,7,97,2019,10,30,2
2,0.35896596348494925,7.43561336946641e-08,1230,22.11447489767731,0.9438449179260462,7,97,2019,10,1,1
2,0.4275375657343941,8.6691713363507e-08,1230,2.778488797889961,0.9620496819211526,7,97,2019,10,19,5
2,0.4308249692097596,9.3681876478513e-08,1230,9.437160589923222,0.8287401389783546,7,97,2019,10,7,0
2,7.150542736963222e-05,2.782358876629587e-08,1520,14.561249946347326,0.8560063464574024,7,97,2019,10,31,3
2,0.06324033673295515,7.086105568987477e-08,1269,11.938174064738712,0.8322631925831825,3,5,2019,10,11,4
2,0.20017753790762027,1.089642864826601e-08,1419,6.172519744804386,0.9684196833757022,7,97,2019,10,9,2
2,0.23418201825342277,4.009063658827472e-08,1230,13.753908535394585,0.8219543600062444,8,71,2019,10,28,0
2,6.311212953589995e-05,2.782358876629587e-08,1230,28.275607862608364,0.822505824300946,7,97,2019,10,23,2
2,0.4324814403842688,9.279097312742124e-08,1230,11.80084742719776,0.9931910461507389,7,97,2019,10,27,6
2,6.81549459533165e-05,2.782358876629587e-08,1031,28.275607862608364,0.9196484304618222,7,97,2019,10,26,5
2,0.20685432941003357,1.0622304813523442e-08,1290,16.54932022773141,0.8218884273477147,7,97,2019,10,25,4
2,7.049686408614614e-05,2.782358876629587e-08,1520,20.76968945362448,0.971462925893827,7,97,2019,10,30,2
2,0.037594247674697524,2.528793885403502e-08,1230,8.638286867197685,0.8480155204360675,2,61,2019,10,20,6
2,0.23419142011453997,4.009063658827472e-08,1230,0.0,0.8258539554762583,8,71,2019,10,16,2
2,0.07178093608895159,8.909029958203973e-09,1101,10.134594219799824,0.8223693692407079,4,38,2019,10,19,5
2,0.027362903086846392,9.594339900331761e-08,1268,12.208193969625482,0.827792317101179,7,97,2019,10,27,6
2,0.20853529670632637,4.0570352410895794e-08,1230,15.513864766717544,0.9377102538900253,8,15,2019,10,13,6
2,5.0530729931778234e-05,2.782358876629587e-08,823,18.571483516402235,0.862894084246093,7,97,2019,10,6,6
2,0.8683739614533268,0.6751708349073517,1401,15.931101656822104,0.8316716910940005,7,97,2019,10,28,0
2,0.030759778414202105,9.484690366434734e-08,1230,14.313280546401652,0.9759099180817981,2,65,2019,10,18,4
2,0.921365978965541,0.765054835394551,1230,7.174956445860839,0.9884519833274719,1,33,2019,10,22,1
2,7.042848691438466e-05,2.782358876629587e-08,1230,11.818629362155326,0.8298399911094678,7,97,2019,10,31,3
2,0.25127067007713766,6.13352462153216e-08,1230,14.555067845942869,0.9670452548477848,7,97,2019,10,17,3
2,0.17947540897070205,1.9599866618591477e-08,1520,5.5677643628300215,0.9791618442490075,7,97,2019,10,14,0
2,0.04615118917474497,1.1239083974601272e-07,1520,17.27194256590729,0.8629009056687447,2,42,2019,10,18,4
2,0.43762490799851544,9.22427254579361e-08,1230,20.462893246068603,0.8388651822741005,7,97,2019,10,21,0
2,0.09572000614847528,1.6036253214224416e-08,1230,9.395743717237076,0.8923947849103,4,29,2019,10,27,6
2,0.37093160956306714,3.2209570122176956e-08,1329,10.508567932882196,0.977643450776724,7,97,2019,10,12,5
2,6.494121888052373e-05,2.782358876629587e-08,1520,11.77879450538127,0.9857304851320625,7,97,2019,10,23,2
1,6.594978216400635e-05,2.782358876629587e-08,1230,15.521919984331836,0.916144474179698,7,97,2019,10,9,2
2,0.06501739104986584,1.9873990453334045e-08,1520,7.302054505411474,0.9252656508429771,7,8,2019,10,6,6
2,0.07008383178012309,9.388745780825047e-09,1520,5.3935146240647205,0.8680783820907849,7,97,2019,10,26,5
2,7.193278469314057e-05,2.782358876629587e-08,1230,27.783808234293584,0.8455353363030214,7,97,2019,10,30,2
2,0.08033936479248485,1.4254446512040886e-08,1089,8.021845174272562,0.8368546253193423,3,3,2019,10,18,4
2,0.0034278672804566278,0.9750979724031907,1230,12.784756548327389,0.9788890039724494,7,101,2019,10,13,6
2,0.11281079475880776,4.8657007312158385e-09,1412,6.723838189605696,0.8235207595314549,7,97,2019,10,1,1
2,7.147123878374975e-05,2.782358876629587e-08,1520,14.60582075749254,0.9982302582224767,7,97,2019,10,30,2
2,6.89925663073937e-05,2.782358876629587e-08,1230,23.52232981658067,0.8224428783013831,7,97,2019,10,14,0
2,0.029082520579477383,9.546368318069653e-08,823,27.14903313195518,0.8270787018362411,2,65,2019,10,19,5
2,0.4735586331512769,1.0492096080838564e-07,1230,14.341199391961608,0.8305229748275402,1,89,2019,10,6,6
2,0.08545635334696683,7.010721247979745e-08,1324,11.010903686800644,0.9849914832659061,3,0,2019,10,24,3
2,6.653098812397715e-05,2.782358876629587e-08,1230,16.68472355180031,0.9967183768640651,7,97,2019,10,30,2
2,0.08034461274041757,1.4254446512040886e-08,1089,14.283206922816738,0.9876021291858517,3,3,2019,10,21,0
2,0.43082915731153,9.3681876478513e-08,1230,24.92227918951234,0.9679743552290534,7,97,2019,10,10,3
2,6.029157120073653e-05,2.782358876629587e-08,1520,21.519061317817744,0.9670243282796114,7,97,2019,10,9,2
2,0.43423553706576057,9.333922079690637e-08,1230,9.216289925995166,0.9096733819686911,7,97,2019,10,11,4
2,6.594978216400635e-05,2.782358876629587e-08,1230,15.185848675658534,0.9681608817266487,7,97,2019,10,4,4
2,0.743586084534424,0.7462301382115584,1021,23.249731181241643,0.8385467039860237,7,97,2019,10,14,0
2,0.07007974624411034,9.11462194608248e-09,1230,17.10672382427448,0.9905609304071943,7,24,2019,10,23,2
2,0.013693998754441439,1.788659176327201e-08,1081,23.796428303424022,0.8218119615611803,7,121,2019,10,25,4
2,0.37093164375165305,3.2209570122176956e-08,1329,8.181075723888638,0.9753145385922202,7,97,2019,10,10,3
2,0.20029528339739364,1.089642864826601e-08,1230,5.894913061275798,0.8223579381194728,7,97,2019,10,14,0
2,0.7640983642539463,0.4581522966780902,1230,6.806614430096654,0.9382232308600442,1,33,2019,10,6,6
2,0.4324703632824434,9.279097312742124e-08,842,15.547025438970634,0.9323398785443535,7,97,2019,10,16,2
2,6.429163574878799e-05,2.782358876629587e-08,1520,13.70766209096212,0.9736760800991071,7,97,2019,10,12,5
2,0.2786383253774215,1.3295014866798738e-08,1230,6.483054835492293,0.9484906759267551,7,97,2019,10,21,0
2,0.46325291129484214,1.0368740532840093e-07,938,8.903931715820827,0.8348629029411201,7,97,2019,10,7,0
2,7.16079931272727e-05,2.782358876629587e-08,1520,17.6629555850656,0.9161051187948925,7,97,2019,10,28,0
2,6.408650423350357e-05,2.782358876629587e-08,1309,14.341199391961608,0.9475653304875506,7,97,2019,10,5,5
2,0.4324789104289136,9.148888580057246e-08,1230,13.9810586151407,0.8810645881365022,7,97,2019,10,2,2
2,6.798400302391108e-05,2.782358876629587e-08,997,12.366891282775958,0.8787586712305033,7,97,2019,10,24,3
2,0.20014989643593567,1.089642864826601e-08,1230,5.546169849544819,0.8796492443762791,7,97,2019,10,13,6
2,0.700849463280228,0.4027096783721831,1131,14.791889669680478,0.8271490180320966,7,97,2019,10,16,2
2,6.594978216400635e-05,2.782358876629587e-08,1230,15.52932709424333,0.9645498846514391,7,97,2019,10,1,1
1,0.14016600541383098,5.619543941293159e-09,1517,3.1240998703626617,0.8215683193682193,4,76,2019,10,19,5
2,5.928300791725391e-05,2.782358876629587e-08,1230,9.450925880568528,0.8286629880562444,7,97,2019,10,23,2
2,6.641132807339717e-05,2.782358876629587e-08,1230,13.073637596323373,0.9239591438623005,7,97,2019,10,10,3
0,6.598397074988535e-05,2.782358876629587e-08,1031,12.426584406022435,0.9773528003010925,7,97,2019,10,18,4
2,0.21025812792603013,4.036476042301729e-08,1355,11.485643212288982,0.821230986548201,7,97,2019,10,29,1
2,6.594978216400635e-05,2.782358876629587e-08,1230,15.140013210033867,0.9576769304920447,7,97,2019,10,18,4
0,0.07008383178012309,9.388745780825047e-09,1520,5.331041174104736,0.8264486864151697,7,97,2019,10,14,0
2,0.4738043123294161,1.0492096080838564e-07,1174,5.297169055259611,0.9854647988682412,1,89,2019,10,19,5
2,0.04445384554581531,9.464131167646883e-08,823,21.381066390617654,0.8434142829441904,2,69,2019,10,14,0
2,5.393249422691593e-05,2.782358876629587e-08,1520,11.927279656317278,0.8261407379291965,7,97,2019,10,15,1
2,0.4737329094678041,1.0492096080838564e-07,987,12.925169244539894,0.8532233124443922,1,89,2019,10,24,3
2,6.632585660869272e-05,2.782358876629587e-08,1230,11.46865292874451,0.9900285634351964,7,97,2019,10,23,2
2,6.641132807339717e-05,2.782358876629587e-08,1230,13.061393493804555,0.8579572600321459,7,97,2019,10,24,3
2,0.2000491768619309,1.089642864826601e-08,889,6.77864293203293,0.8274741580995839,7,97,2019,10,13,6
2,0.3487800213391478,7.641206423159019e-08,1036,11.569356075426152,0.826918034217786,7,24,2019,10,9,2
2,0.022210204554411958,6.784568995499285e-08,1520,17.242389625571047,0.8417022255910789,7,21,2019,10,11,4
2,5.911206498785196e-05,2.782358876629587e-08,1230,13.800724618656805,0.9143417261620996,7,97,2019,10,8,1
2,0.17605449906747214,2.7001213709354488e-08,1386,4.11703777004778,0.8374780421531194,7,102,2019,10,1,1
2,0.43082915731153,9.3681876478513e-08,1230,24.92227918951234,0.9240642922177997,7,97,2019,10,16,2
2,6.600106504282485e-05,2.782358876629587e-08,1031,13.389548162652838,0.9688582034033026,7,97,2019,10,5,5
2,6.432582433467046e-05,2.782358876629587e-08,1520,13.884163640637489,0.9728098725029877,7,97,2019,10,8,1
2,0.41367183771307353,8.052392530544239e-08,1520,7.156814934033156,0.848684811420324,7,97,2019,10,24,3
2,0.037598931510963184,2.528793885403502e-08,1241,6.395310782127793,0.8225700674018419,2,61,2019,10,20,6
2,0.0734943825418311,8.943295526364636e-08,1103,3.717526059088221,0.8384029119885017,7,97,2019,10,30,2
2,0.741876809089022,0.7650548345036476,1230,7.989993742175272,0.8328306877200005,1,49,2019,10,11,4
2,6.477027595111831e-05,2.782358876629587e-08,1230,15.840138888279988,0.8282619110204583,7,97,2019,10,11,4
2,0.080336458762685,1.4254446512040886e-08,1089,14.1696859527655,0.9731658370195899,3,3,2019,10,8,1
2,6.598397074988535e-05,2.782358876629587e-08,1031,13.41268056728408,0.9910341794915123,7,97,2019,10,24,3
2,4.711187134370104e-05,2.782358876629587e-08,823,14.305243793798132,0.8839954717460765,7,97,2019,10,28,0
2,0.37093077194271307,3.2209570122176956e-08,1329,13.423114392718256,0.9204741285855398,7,97,2019,10,12,5
2,0.7008493094315915,0.4027096783721831,1131,15.220709576100584,0.8249942566681103,7,97,2019,10,4,4
2,0.16243614255929192,7.949594760248146e-09,1230,4.012480529547776,0.8418125623519106,7,97,2019,10,31,3
2,0.07008383178012309,9.388745780825047e-09,1520,5.25452186216786,0.8297527427523648,7,97,2019,10,25,4
2,5.9522328018420806e-05,2.782358876629587e-08,1520,15.219724044804492,0.8324141652006485,7,97,2019,10,1,1
2,0.4376094718519903,9.169447778845097e-08,1423,7.760798927945498,0.8396244022915484,7,97,2019,10,21,0
2,6.477027595111831e-05,2.782358876629587e-08,1230,15.806960492137634,0.9361701755441734,7,97,2019,10,19,5
2,0.04616443725177378,1.1239083974601272e-07,1373,14.168627315304754,0.8268978559773046,2,42,2019,10,12,5
2,4.919737508242775e-05,2.782358876629587e-08,1520,11.307077429645558,0.9200757688107515,7,97,2019,10,16,2
2,0.7470039516535105,0.42115098074996027,847,9.216289925995166,0.8352356865383412,7,97,2019,10,8,1
2,7.147123878374975e-05,2.782358876629587e-08,1520,14.904026301640776,0.8777020358550871,7,97,2019,10,24,3
2,0.19486040937139226,3.2894881485390215e-08,1230,18.654222042208037,0.8229241195254533,5,104,2019,10,3,3
2,0.06500537376192875,1.9873990453334045e-08,1092,10.145935146648632,0.9211017160989878,7,8,2019,10,29,1
2,0.4738228596372564,0.5219837628515442,1225,11.734990413289651,0.9848987105874845,1,86,2019,10,18,4
2,0.20855078413573033,4.0570352410895794e-08,1230,12.724386036269095,0.9104048905802233,8,15,2019,10,11,4
2,0.06500783534011215,1.9873990453334045e-08,1089,13.4510222659841,0.8892487288190754,7,8,2019,10,14,0
2,0.43084558492704567,9.3681876478513e-08,1230,9.785703858180057,0.8499528244245165,7,97,2019,10,14,0
2,0.025653200284120825,9.621752283806018e-08,1044,10.271806072935762,0.8363980456501046,2,64,2019,10,28,0
2,0.45298218145605634,2.0148114288076613e-08,1301,6.162791575252241,0.9620721018188094,7,97,2019,10,9,2
2,6.429163574878799e-05,2.782358876629587e-08,1520,14.033531273346703,0.9502551561291275,7,97,2019,10,3,3
2,6.632585660869272e-05,2.782358876629587e-08,1230,11.473011810331236,0.8892650190814582,7,97,2019,10,14,0
2,0.23418637729812258,4.009063658827472e-08,1230,14.43849022578192,0.9992566079447165,8,71,2019,10,31,3
1,6.589849928518438e-05,2.782358876629587e-08,1230,13.122118731363468,0.8445723582956539,7,97,2019,10,14,0
2,0.2495605399170886,6.160937005006417e-08,1349,24.849949698138225,0.9202442655998171,7,97,2019,10,6,6
2,4.984695821416349e-05,2.782358876629587e-08,823,18.571483516402235,0.8247183831699731,7,97,2019,10,4,4
2,0.34876357662933916,7.641206423159019e-08,1230,13.86650640933036,0.8487849143842279,7,24,2019,10,9,2
2,0.25641538557476895,4.899966654647869e-08,1405,4.296510211788167,0.8221915133666393,7,97,2019,10,22,1
2,6.658227100279912e-05,2.782358876629587e-08,1230,19.498461477767933,0.9212596764341479,7,97,2019,10,8,1
2,7.148833307668925e-05,2.782358876629587e-08,1520,15.08476052179815,0.9817981029314298,7,97,2019,10,16,2
2,0.42736086202826934,8.64861213756285e-08,1230,2.603843313258308,0.959520094856821,7,97,2019,10,9,2
2,0.07861706349586223,8.73084928798562e-08,1209,7.692853826766761,0.92048219056921,7,97,2019,10,27,6
1,6.658227100279912e-05,2.782358876629587e-08,1230,19.498461477767933,0.8337334436406045,7,97,2019,10,9,2
2,5.9060782109029986e-05,2.782358876629587e-08,1230,16.035897230900428,0.9613451463655462,7,97,2019,10,10,3
2,0.19999878288634265,1.089642864826601e-08,998,6.356886030125127,0.85056816597102,7,97,2019,10,10,3
2,0.4342230240433282,9.333922079690637e-08,1230,23.137415586015653,0.9287820360165928,7,97,2019,10,12,5
2,0.085459173905302,7.010721247979745e-08,1324,23.823937541892608,0.8395391960375695,3,0,2019,10,10,3
2,0.27007711030413895,4.9753506203842335e-08,1230,6.003332407921453,0.8437029644865162,8,67,2019,10,10,3
2,0.052981504522055876,7.346523389628601e-08,1309,19.76992665641428,0.8286940552961217,7,97,2019,10,14,0
2,0.10426074225881526,2.6452966039869352e-08,1230,11.679041056525149,0.9275347467006216,8,15,2019,10,25,4
2,0.06501501494314713,1.9873990453334045e-08,1520,4.790615826801393,0.847229393880711,7,8,2019,10,18,4
2,0.4598203430838269,1.0224825430782403e-07,1230,6.003332407921453,0.8225537072955411,7,97,2019,10,22,1
2,0.43076307077502246,9.3681876478513e-08,1230,16.66553329479738,0.8910751938356636,7,97,2019,10,21,0
2,0.7418777492751336,0.7650548345036476,1230,6.900724599634447,0.8309062982045676,1,49,2019,10,11,4
2,0.21196767688011925,3.9542388918789584e-08,1230,15.262699630144072,0.8620931341506299,7,97,2019,10,10,3
2,4.394942714973024e-05,2.782358876629587e-08,1230,16.81784766252804,0.935301486826017,7,97,2019,10,19,5
2,0.06324033673295515,7.086105568987477e-08,1269,11.912598373151006,0.882100233751629,3,5,2019,10,29,1
2,0.4342189726959013,9.333922079690637e-08,1304,9.828021163998375,0.9649658051827366,7,97,2019,10,21,0
2,6.591559357812388e-05,2.782358876629587e-08,1230,13.203408650799233,0.8312557373036944,7,97,2019,10,3,3
2,0.43418321143507005,9.333922079690637e-08,842,14.938875459685711,0.8218497205135757,7,97,2019,10,19,5
2,0.08034466402329637,1.4254446512040886e-08,1089,10.146920715172657,0.8331596326180648,3,3,2019,10,1,1
2,6.024028832191802e-05,2.782358876629587e-08,1031,22.68898411123777,0.8594815968892557,7,97,2019,10,21,0
2,0.23419962537515138,4.009063658827472e-08,1230,14.349216006458333,0.9156819012371213,8,71,2019,10,2,2
2,0.4307816009885698,9.3681876478513e-08,842,10.29805806936434,0.9465136240972001,7,97,2019,10,28,0
2,6.89925663073937e-05,2.782358876629587e-08,1230,24.53711474481057,0.8265413426870614,7,97,2019,10,8,1
2,0.22904721744569692,5.1192657224419236e-08,1520,5.047771785649585,0.8498548600148619,7,97,2019,10,16,2
2,0.005237400753954045,5.4687738781922235e-08,819,20.5085348087083,0.9776788084287029,4,74,2019,10,14,0
2,4.668451402019269e-05,2.782358876629587e-08,1230,27.78794702744339,0.9631101387566501,7,97,2019,10,8,1
2,0.04443982822560419,9.464131167646883e-08,1230,17.864489917151285,0.9492823367811329,2,69,2019,10,15,1
2,7.148833307668925e-05,2.782358876629587e-08,1520,14.655715608594484,0.9093783745629409,7,97,2019,10,28,0
2,0.12306856712354472,2.604178206411234e-08,1230,9.074139077620533,0.83365911973422,7,97,2019,10,28,0
2,0.20030420661830853,1.089642864826601e-08,1419,6.417943595888016,0.821344413070926,7,97,2019,10,8,1
2,0.2495605741056745,6.160937005006417e-08,1230,18.13753015159451,0.8530879083688239,7,97,2019,10,12,5
2,6.477027595111831e-05,2.782358876629587e-08,1230,15.806960492137634,0.8579308058167532,7,97,2019,10,19,5
2,0.2001975724189464,1.089642864826601e-08,995,10.690650120549265,0.9214913620135388,7,97,2019,10,12,5
2,0.05471045549863233,1.0279670448198885e-09,1230,13.0330349496961,0.9061882768926073,2,39,2019,10,15,1
2,6.629166802281372e-05,2.782358876629587e-08,1230,11.46865292874451,0.8384534324224739,7,97,2019,10,18,4
2,0.2769274259741901,6.181496203794268e-08,1230,0.0,0.8213511812791638,8,73,2019,10,25,4
2,0.2069010310183467,1.0622304813523442e-08,1485,22.68942484947558,0.8358000120916451,7,97,2019,10,13,6
2,0.08204970008404922,1.404885452416238e-08,1089,9.381364506296512,0.8291078206436657,7,11,2019,10,9,2
2,6.477027595111831e-05,2.782358876629587e-08,1230,15.858436240689056,0.880106159961503,7,97,2019,10,6,6
2,0.37093077194271307,3.2209570122176956e-08,1329,13.423114392718256,0.8338152574757121,7,97,2019,10,8,1
2,6.589849928518438e-05,2.782358876629587e-08,1230,13.123642786970391,0.94527778918377,7,97,2019,10,10,3
2,0.4738058850043666,1.1047197290281474e-07,1225,7.211102550927978,0.9116147335784792,1,86,2019,10,31,3
2,6.803528590273306e-05,2.782358876629587e-08,1520,18.21537811850196,0.8553006169033897,7,97,2019,10,16,2
2,0.37093273778640123,3.2209570122176956e-08,1329,8.787491109526085,0.8311730288012571,7,97,2019,10,7,0
2,0.05297779506048781,7.346523389628601e-08,1309,21.5176671598015,0.8967659565365023,7,97,2019,10,18,4
2,7.042848691438466e-05,2.782358876629587e-08,1230,12.30284519938376,0.9383126576822067,7,97,2019,10,9,2
2,0.06498615977666375,1.9873990453334045e-08,1309,7.491995728776145,0.8869307521965797,7,8,2019,10,30,2
